#year,#month,#day,#time,#latitude_boat,#longitude_boat,#latitude_startboat,#longitude_startboat,#latitude_pin,#longitude_pin,#latitude_topmark,#longitude_topmark,#latitude_bottommark,#longitude_bottommark,#magnetometer_Angle,gyroscope_x,gyroscope_y,gyroscope_z,accelerometer_x,accelerometer_y,accelerometer_z,gpsAngle,markBoatAngle,angleToMark,distance,sattelites,livewind
2021,2,6,4122300,-37.67135817,176.1559338,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,354.99,0.92,-0.06,-0.55,0.08,-0.29,-1,310.1,-14.92,9.91,3634.99,10,7
2021,2,6,4122300,-37.67135817,176.1559338,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,355.03,0.85,0.06,-0.73,0.08,-0.29,-1,310.1,-14.92,9.95,3634.99,10,7
2021,2,6,4122400,-37.67135817,176.1559343,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,354.65,0.79,-0.31,-0.67,0.08,-0.29,-1,310.1,-14.92,9.57,3634.98,10,7
2021,2,6,4122400,-37.67135817,176.1559343,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,355.08,0.67,0,-0.73,0.08,-0.29,-1,310.1,-14.92,10,3634.98,10,7
2021,2,6,4122500,-37.67135817,176.1559345,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,354.94,0.85,-0.06,-0.79,0.08,-0.29,-1,310.1,-14.92,9.86,3634.97,10,7
2021,2,6,4122600,-37.67135833,176.1559348,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,355.01,0.79,0.06,-0.67,0.08,-0.29,-1,310.1,-14.92,9.94,3634.98,10,7
2021,2,6,4122600,-37.67135833,176.1559348,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,355.47,0.92,-0.18,-0.73,0.08,-0.29,-1,310.1,-14.92,10.39,3634.98,10,7
2021,2,6,4122700,-37.6713585,176.1559355,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,355,0.92,-0.12,-0.67,0.08,-0.29,-1,310.1,-14.92,9.92,3634.99,10,7
2021,2,6,4122800,-37.67135867,176.1559358,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,355.47,0.79,0.06,-0.79,0.08,-0.29,-1,310.1,-14.92,10.39,3635,10,7
2021,2,6,4122800,-37.67135867,176.1559358,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,355.87,0.85,0.12,-0.73,0.08,-0.29,-1,310.1,-14.92,10.79,3635,10,7
2021,2,6,4122900,-37.6713585,176.155936,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,355.15,0.79,-0.06,-0.61,0.08,-0.29,-1,310.1,-14.92,10.07,3634.97,10,7
2021,2,6,4122900,-37.6713585,176.155936,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,355.02,0.73,0,-0.73,0.08,-0.29,-1,310.1,-14.92,9.94,3634.97,10,7
2021,2,6,4123000,-37.6713585,176.1559363,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,354.96,0.85,0,-0.73,0.08,-0.29,-1,310.1,-14.92,9.88,3634.97,10,7
2021,2,6,4123100,-37.67135833,176.1559367,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,355.23,0.79,0,-0.67,0.08,-0.29,-1,310.1,-14.92,10.15,3634.94,10,7
2021,2,6,4123100,-37.67135833,176.1559367,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,355.34,0.98,-0.06,-0.67,0.08,-0.29,-1,310.1,-14.92,10.26,3634.94,10,7
2021,2,6,4123200,-37.67135833,176.1559375,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,355.4,0.92,0.06,-0.61,0.08,-0.29,-1,310.1,-14.92,10.32,3634.92,10,7
2021,2,6,4123200,-37.67135833,176.1559375,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,355.03,0.92,0,-0.67,0.08,-0.29,-1,310.1,-14.92,9.95,3634.92,10,7
2021,2,6,4123300,-37.67135833,176.155938,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,354.89,0.61,-0.06,-0.73,0.08,-0.29,-1,310.1,-14.92,9.8,3634.91,10,7
2021,2,6,4123400,-37.67135817,176.1559383,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,355.01,0.79,0,-0.55,0.08,-0.29,-1,310.1,-14.92,9.92,3634.89,10,7
2021,2,6,4123400,-37.67135817,176.1559383,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,354.92,0.92,0,-0.73,0.08,-0.29,-1,310.1,-14.92,9.84,3634.89,10,7
2021,2,6,4123500,-37.671358,176.1559388,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,354.33,0.79,-0.12,-0.67,0.08,-0.29,-1,310.1,-14.92,9.24,3634.86,10,7
2021,2,6,4123600,-37.671358,176.1559392,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,355.12,0.73,0.06,-0.79,0.08,-0.29,-1,310.1,-14.92,10.04,3634.85,10,7
2021,2,6,4123600,-37.671358,176.1559392,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,354.63,0.73,-0.06,-0.73,0.08,-0.29,-1,310.1,-14.92,9.55,3634.85,10,7
2021,2,6,4123700,-37.671358,176.1559397,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,355.08,0.98,0,-0.67,0.09,-0.29,-1,310.1,-14.92,10,3634.84,10,7
2021,2,6,4123700,-37.671358,176.1559397,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,354.82,0.79,0.06,-0.79,0.08,-0.29,-1,310.1,-14.92,9.73,3634.84,10,7
2021,2,6,4123800,-37.671358,176.1559405,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,354.73,0.67,0.06,-0.79,0.08,-0.29,-1,310.1,-14.91,9.64,3634.82,10,7
2021,2,6,4123900,-37.671358,176.15594,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,355.04,0.73,0,-0.79,0.09,-0.29,-1,310.1,-14.91,9.96,3634.83,10,7
2021,2,6,4123900,-37.671358,176.15594,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,354.48,0.85,0.18,-0.67,0.08,-0.29,-1,310.1,-14.91,9.39,3634.83,10,7
2021,2,6,4124000,-37.67135817,176.1559408,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,355.13,0.92,0.12,-0.67,0.08,-0.29,-1,310.1,-14.91,10.05,3634.83,10,7
2021,2,6,4124100,-37.671358,176.1559408,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,354.67,0.73,0,-0.73,0.09,-0.29,-1,310.1,-14.91,9.59,3634.81,10,7
2021,2,6,4124100,-37.671358,176.1559408,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,354.83,0.79,0,-0.73,0.08,-0.29,-1,310.1,-14.91,9.74,3634.81,10,7
2021,2,6,4124200,-37.671358,176.1559407,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,355.06,0.73,0,-0.55,0.08,-0.29,-1,310.1,-14.91,9.97,3634.81,10,7
2021,2,6,4124200,-37.671358,176.1559407,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,355.01,0.92,0.06,-0.67,0.08,-0.29,-1,310.1,-14.91,9.92,3634.81,10,7
2021,2,6,4124300,-37.67135817,176.1559408,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,354.74,0.73,0,-0.61,0.08,-0.29,-1,310.1,-14.91,9.66,3634.83,10,7
2021,2,6,4124400,-37.67135833,176.1559423,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,354.67,0.73,0,-0.67,0.08,-0.29,-1,310.1,-14.91,9.58,3634.81,10,7
2021,2,6,4124400,-37.67135833,176.1559423,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,354.83,0.79,0.06,-0.61,0.08,-0.29,-1,310.1,-14.91,9.74,3634.81,10,7
2021,2,6,4124500,-37.6713585,176.1559437,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,355.02,0.92,0.06,-0.73,0.08,-0.29,-1,310.1,-14.91,9.93,3634.8,10,7
2021,2,6,4124600,-37.67135867,176.1559447,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,355.25,0.98,0.12,-0.55,0.08,-0.29,-1,310.1,-14.91,10.16,3634.8,10,7
2021,2,6,4124600,-37.67135867,176.1559447,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,354.94,0.79,-0.06,-0.85,0.08,-0.29,-1,310.1,-14.91,9.85,3634.8,10,7
2021,2,6,4124700,-37.67135867,176.1559457,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,354.86,0.92,0.12,-0.61,0.08,-0.29,-1,310.1,-14.91,9.76,3634.77,10,7
2021,2,6,4124700,-37.67135867,176.1559457,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,355.08,0.85,0.12,-0.67,0.08,-0.29,-1,310.1,-14.91,9.99,3634.77,10,7
2021,2,6,4124800,-37.67135883,176.155946,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,355.28,0.85,0.06,-0.55,0.08,-0.29,-1,310.1,-14.91,10.18,3634.78,10,7
2021,2,6,4124900,-37.67135867,176.1559458,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,354.96,1.04,-0.06,-0.79,0.08,-0.29,-1,310.1,-14.91,9.86,3634.77,10,7
2021,2,6,4124900,-37.67135867,176.1559458,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,354.98,0.92,-0.06,-0.67,0.08,-0.29,-1,310.1,-14.91,9.89,3634.77,10,7
2021,2,6,4125000,-37.67135867,176.155946,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,354.59,0.92,0.06,-0.85,0.08,-0.29,-1,310.1,-14.91,9.5,3634.77,10,7
2021,2,6,4125100,-37.67135867,176.1559462,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,355.22,0.85,0,-0.79,0.09,-0.29,-1,310.1,-14.91,10.12,3634.76,10,7
2021,2,6,4125100,-37.67135867,176.1559462,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,355.06,0.85,0,-0.73,0.08,-0.29,-1,310.1,-14.91,9.97,3634.76,10,7
2021,2,6,4125200,-37.67135883,176.155946,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,355.07,0.85,0.06,-0.61,0.09,-0.29,-1,310.1,-14.91,9.98,3634.78,10,7
2021,2,6,4125200,-37.67135883,176.155946,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,355.12,0.73,0.12,-0.67,0.09,-0.29,-1,310.1,-14.91,10.02,3634.78,10,7
2021,2,6,4125300,-37.67135867,176.1559462,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,355.24,0.98,0.06,-0.79,0.08,-0.29,-1,310.1,-14.91,10.15,3634.76,10,7
2021,2,6,4125400,-37.671359,176.155947,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,355.12,0.85,0,-0.73,0.08,-0.29,-1,310.1,-14.91,10.03,3634.78,10,7
2021,2,6,4125400,-37.671359,176.155947,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,354.8,0.98,0,-0.73,0.08,-0.29,-1,310.1,-14.91,9.71,3634.78,10,7
2021,2,6,4125500,-37.671359,176.1559465,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,355.39,0.85,0,-0.61,0.08,-0.29,-1,310.1,-14.91,10.3,3634.79,10,7
2021,2,6,4125600,-37.67135867,176.1559447,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,354.92,0.79,-0.06,-0.67,0.09,-0.29,-1,310.1,-14.91,9.83,3634.8,10,7
2021,2,6,4125600,-37.67135867,176.1559447,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,355.44,0.85,0.06,-0.73,0.09,-0.29,-1,310.1,-14.91,10.35,3634.8,10,7
2021,2,6,4125700,-37.67135867,176.155944,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,355.24,0.85,0.12,-0.73,0.08,-0.29,-1,310.1,-14.91,10.15,3634.81,10,7
2021,2,6,4125700,-37.67135867,176.155944,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,355.26,0.85,0,-0.67,0.09,-0.29,-1,310.1,-14.91,10.17,3634.81,10,7
2021,2,6,4125800,-37.67135983,176.1559455,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,354.92,0.92,-0.06,-0.67,0.09,-0.29,-1,310.1,-14.91,9.83,3634.9,10,7
2021,2,6,4125900,-37.6713605,176.1559458,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,354.82,0.85,0.12,-0.61,0.08,-0.29,-1,310.1,-14.91,9.72,3634.97,10,7
2021,2,6,4125900,-37.6713605,176.1559458,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,355.44,0.85,0,-0.55,0.08,-0.29,-1,310.1,-14.91,10.35,3634.97,10,7
2021,2,6,4130000,-37.67136083,176.1559448,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,355.71,0.92,-0.06,-0.67,0.09,-0.29,-1,310.1,-14.91,10.62,3635.02,10,7
2021,2,6,4130000,-37.67136083,176.1559448,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,355.44,0.85,-0.06,-0.55,0.08,-0.29,-1,310.1,-14.91,10.35,3635.02,10,7
2021,2,6,4130100,-37.671361,176.155945,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,355.28,0.73,0,-0.79,0.08,-0.29,-1,310.1,-14.91,10.19,3635.04,10,7
2021,2,6,4130200,-37.67136133,176.1559443,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,354.91,0.92,-0.06,-0.73,0.09,-0.29,-1,310.1,-14.91,9.82,3635.09,10,7
2021,2,6,4130200,-37.67136133,176.1559443,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,355.08,0.73,0,-0.79,0.08,-0.29,-1,310.1,-14.91,9.99,3635.09,10,7
2021,2,6,4130300,-37.67136183,176.1559457,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,355.15,0.92,0,-0.73,0.09,-0.29,-1,310.1,-14.91,10.05,3635.11,10,7
2021,2,6,4130400,-37.67136217,176.1559458,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,355.21,0.79,0.12,-0.67,0.09,-0.29,-1,310.1,-14.91,10.11,3635.15,10,7
2021,2,6,4130400,-37.67136217,176.1559458,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,355.05,0.92,-0.06,-0.92,0.09,-0.29,-1,310.1,-14.91,9.95,3635.15,10,7
2021,2,6,4130500,-37.67136167,176.1559452,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,355.33,0.73,-0.18,-0.55,0.08,-0.29,-1,310.1,-14.91,10.23,3635.11,10,7
2021,2,6,4130600,-37.67136167,176.1559453,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,355.49,0.79,0.06,-0.79,0.09,-0.29,-1,310.1,-14.91,10.4,3635.1,10,7
2021,2,6,4130600,-37.67136167,176.1559453,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,354.96,0.79,-0.06,-0.67,0.08,-0.29,-1,310.1,-14.91,9.86,3635.1,10,7
2021,2,6,4130700,-37.67136183,176.1559457,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,355.35,0.92,0,-0.73,0.09,-0.29,-1,310.1,-14.91,10.26,3635.11,10,7
2021,2,6,4130700,-37.67136183,176.1559457,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,355.5,0.85,0.12,-0.73,0.08,-0.29,-1,310.1,-14.91,10.4,3635.11,10,7
2021,2,6,4130800,-37.67136183,176.155946,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,354.97,0.85,0,-0.61,0.09,-0.29,-1,310.1,-14.91,9.87,3635.11,10,7
2021,2,6,4130900,-37.67136183,176.1559465,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,354.78,0.92,0.06,-0.55,0.09,-0.29,-1,310.1,-14.9,9.69,3635.09,10,7
2021,2,6,4130900,-37.67136183,176.1559465,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,355.48,0.79,0,-0.67,0.08,-0.29,-1,310.1,-14.9,10.38,3635.09,10,7
2021,2,6,4131000,-37.67136183,176.1559473,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,355.28,0.85,-0.12,-0.67,0.08,-0.29,-1,310.1,-14.9,10.19,3635.08,10,7
2021,2,6,4131000,-37.67136183,176.1559473,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,355.41,1.1,0.12,-0.67,0.09,-0.29,-1,310.1,-14.9,10.31,3635.08,10,7
2021,2,6,4131100,-37.67136183,176.1559485,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,355.69,0.67,0,-0.73,0.09,-0.29,-1,310.1,-14.9,10.59,3635.05,10,7
2021,2,6,4131200,-37.67136167,176.155949,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,355.75,0.79,0.06,-0.61,0.08,-0.29,-1,310.1,-14.9,10.65,3635.02,10,7
2021,2,6,4131200,-37.67136167,176.155949,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,355.12,0.73,-0.06,-0.73,0.09,-0.29,-1,310.1,-14.9,10.02,3635.02,10,7
2021,2,6,4131300,-37.67136133,176.1559495,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,355.32,0.98,0.18,-0.55,0.08,-0.29,-1,310.1,-14.9,10.22,3634.97,10,7
2021,2,6,4131400,-37.671361,176.1559495,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,355.21,0.98,0.12,-0.67,0.09,-0.29,-1,310.1,-14.9,10.11,3634.94,10,7
2021,2,6,4131400,-37.671361,176.1559495,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,355.04,0.92,0.12,-0.61,0.08,-0.29,-1,310.1,-14.9,9.95,3634.94,10,7
2021,2,6,4131500,-37.67136083,176.1559493,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,355.23,0.85,0.12,-0.67,0.08,-0.29,-1,310.1,-14.9,10.13,3634.92,10,7
2021,2,6,4131500,-37.67136083,176.1559493,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,355.12,0.85,-0.06,-0.67,0.08,-0.29,-1,310.1,-14.9,10.03,3634.92,10,7
2021,2,6,4131600,-37.67136033,176.1559488,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,355.42,0.79,0.06,-0.98,0.09,-0.29,-1,310.1,-14.9,10.32,3634.88,10,7
2021,2,6,4131700,-37.6713605,176.155949,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,355.43,0.98,0.06,-0.61,0.09,-0.29,-1,310.1,-14.9,10.33,3634.89,11,7
2021,2,6,4131700,-37.6713605,176.155949,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,355.22,0.92,0,-0.67,0.09,-0.29,-1,310.1,-14.9,10.13,3634.89,11,7
2021,2,6,4131800,-37.6713605,176.1559495,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,355.24,0.92,0.12,-0.79,0.09,-0.29,-1,310.1,-14.9,10.14,3634.88,11,7
2021,2,6,4131900,-37.67136033,176.1559497,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,355.15,0.92,-0.18,-0.55,0.09,-0.29,-1,310.1,-14.9,10.05,3634.86,11,7
2021,2,6,4131900,-37.67136033,176.1559497,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,355.64,0.73,-0.06,-0.55,0.09,-0.29,-1,310.1,-14.9,10.54,3634.86,11,7
2021,2,6,4132000,-37.6713605,176.1559502,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,355.13,1.1,0.06,-0.73,0.09,-0.29,-1,310.1,-14.9,10.03,3634.87,11,7
2021,2,6,4132000,-37.6713605,176.1559502,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,355.55,0.92,0.06,-0.61,0.09,-0.29,-1,310.1,-14.9,10.45,3634.87,11,7
2021,2,6,4132100,-37.67136033,176.1559503,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,354.95,0.79,0.12,-0.61,0.09,-0.29,-1,310.1,-14.9,9.85,3634.85,11,7
2021,2,6,4132200,-37.6713605,176.1559505,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,355.2,0.79,-0.06,-0.73,0.09,-0.29,-1,310.1,-14.9,10.1,3634.86,11,7
2021,2,6,4132200,-37.6713605,176.1559505,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,355.68,0.79,0.06,-0.61,0.08,-0.29,-1,310.1,-14.9,10.58,3634.86,11,7
2021,2,6,4132300,-37.67136083,176.1559505,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,354.8,0.79,-0.06,-0.73,0.09,-0.29,-1,310.1,-14.9,9.7,3634.9,11,7
2021,2,6,4132400,-37.671361,176.1559513,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,355.19,0.85,0,-0.61,0.08,-0.29,-1,310.1,-14.9,10.08,3634.9,11,7
2021,2,6,4132400,-37.671361,176.1559513,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,355.3,0.85,0,-0.73,0.09,-0.29,-1,310.1,-14.9,10.2,3634.9,11,7
2021,2,6,4132500,-37.67136083,176.1559512,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,355.27,0.79,0.06,-0.85,0.08,-0.29,-1,310.1,-14.9,10.17,3634.88,11,7
2021,2,6,4132500,-37.67136083,176.1559512,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,355.14,0.85,-0.12,-0.61,0.09,-0.29,-1,310.1,-14.9,10.03,3634.88,11,7
2021,2,6,4132600,-37.67136033,176.155951,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,355.07,0.92,0.06,-0.67,0.08,-0.29,-1,310.1,-14.9,9.97,3634.83,11,7
2021,2,6,4132700,-37.67135967,176.1559507,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,355.27,0.98,-0.06,-0.73,0.09,-0.29,-1,310.1,-14.9,10.17,3634.77,11,7
2021,2,6,4132700,-37.67135967,176.1559507,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,355.22,0.85,0.06,-0.73,0.08,-0.29,-1,310.1,-14.9,10.11,3634.77,11,7
2021,2,6,4132800,-37.67135983,176.1559512,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,355.33,0.73,0.12,-0.67,0.09,-0.29,-1,310.1,-14.9,10.23,3634.77,11,7
2021,2,6,4132900,-37.67135967,176.1559515,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,355.51,0.98,0.06,-0.61,0.08,-0.29,-1,310.1,-14.9,10.41,3634.75,11,7
2021,2,6,4132900,-37.67135967,176.1559515,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,355.09,0.85,0,-0.67,0.09,-0.29,-1,310.1,-14.9,9.99,3634.75,11,7
2021,2,6,4133000,-37.6713595,176.1559518,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,355.46,0.98,-0.12,-0.67,0.09,-0.29,-1,310.1,-14.9,10.36,3634.72,11,7
2021,2,6,4133000,-37.6713595,176.1559518,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,355.23,0.85,-0.06,-0.73,0.09,-0.29,-1,310.1,-14.9,10.12,3634.72,11,7
2021,2,6,4133100,-37.671359,176.155952,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,355.44,0.98,0.12,-0.61,0.08,-0.29,-1,310.1,-14.9,10.34,3634.67,11,7
2021,2,6,4133200,-37.67135883,176.1559523,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,354.92,0.73,-0.12,-0.73,0.09,-0.29,-1,310.1,-14.9,9.82,3634.64,11,7
2021,2,6,4133200,-37.67135883,176.1559523,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,355.4,0.85,0,-0.61,0.08,-0.29,-1,310.1,-14.9,10.3,3634.64,11,7
2021,2,6,4133300,-37.671359,176.1559528,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,355.04,1.04,-0.06,-0.49,0.08,-0.29,-1,310.1,-14.9,9.93,3634.65,11,7
2021,2,6,4133400,-37.67135883,176.155953,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,355.99,0.73,-0.06,-0.61,0.08,-0.29,-1,310.1,-14.9,10.89,3634.62,11,7
2021,2,6,4133400,-37.67135883,176.155953,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,354.98,0.85,0.06,-0.55,0.09,-0.29,-1,310.1,-14.9,9.87,3634.62,11,7
